A1PP;A1Blok;A1Condition;A1timestamp;A1SnMouseAct;A1SnLeftClicked;A1SnRightClicked;A1SnDoubleClicked;A1SnWheel;A1SnDragged;A1SnMouseDistance;A1SnKeyStrokes;A1SnChars;A1SnSpecialKeys;A1SnDirectionKeys;A1SnErrorKeys;A1SnShortcutKeys;A1SnSpaces;A1SnAppChange;A1SnTabfocusChange;A2Blok;A2Condition;A2SnMouseAct;A2SnLeftClicked;A2SnRightClicked;A2SnDoubleClicked;A2SnWheel;A2SnDragged;A2SnMouseDistance;A2SnMouseDistance;A2SnKeyStrokes;A2SnChars;A2SnSpecialKeys;A2SnDirectionKeys;A2SnErrorKeys;A2SnShortcutKeys;A2SnSpaces;A2SnAppChange;A2SnTabfocusChange;B1Blok;B1Condition;B1Squality;B1Sneutral;B1Shappy;B1Ssad;B1Sangry;B1Ssurprised;B1Sscared;B1Sdisgusted;B1Svalence;B1SyHeadOrientation;B1SxHeadOrientation;B1SzHeadOrientation;B1SmouthOpen;B1SleftEyeClosed;B1SrightEyeClosed;B1SleftEyebrowLowered;B1SleftEyebrowRaised;B1SrightEyebrowLowered;B1SrightEyebrowRaised;B1SgazeDirectionForward;B1SgazeDirectionLeft;B1SgazeDirectionRight;B1SAu01_InnerBrowRaiser;B1SAu02_OuterBrowRaiser;B1SAu04_BrowLowerer;B1SAu05_UpperLidRaiser;B1SAu06_CheekRaiser;B1SAu07_LidTightener;B1SAu09_NoseWrinkler;B1SAu10_UpperLipRaiser;B1SAu12_LipCornerPuller;B1SAu14_Dimpler;B1SAu15_LipCornerDepressor;B1SAu17_ChinRaiser;B1SAu20_LipStretcher;B1SAu23_LipTightener;B1SAu24_LipPressor;B1SAu25_LipsPart;B1SAu26_JawDrop;B1SAu27_MouthStretch;B1SAu43_EyesClosed;B2C;B2Squality;B2Sneutral;B2Shappy;B2Ssad;B2Sangry;B2Ssurprised;B2Sscared;B2Sdisgusted;B2Svalence;B2SyHeadOrientation;B2SxHeadOrientation;B2SzHeadOrientation;B2SmouthOpen;B2SleftEyeClosed;B2SrightEyeClosed;B2SleftEyebrowLowered;B2SleftEyebrowRaised;B2SrightEyebrowLowered;B2SrightEyebrowRaised;B2SgazeDirectionForward;B2SgazeDirectionLeft;B2SgazeDirectionRight;B2SAu01_InnerBrowRaiser;B2SAu02_OuterBrowRaiser;B2SAu04_BrowLowerer;B2SAu05_UpperLidRaiser;B2SAu06_CheekRaiser;B2SAu07_LidTightener;B2SAu09_NoseWrinkler;B2SAu10_UpperLipRaiser;B2SAu12_LipCornerPuller;B2SAu14_Dimpler;B2SAu15_LipCornerDepressor;B2SAu17_ChinRaiser;B2SAu20_LipStretcher;B2SAu23_LipTightener;B2SAu24_LipPressor;B2SAu25_LipsPart;B2SAu26_JawDrop;B2SAu27_MouthStretch;B2SAu43_EyesClosed;DC;DCondition;DHR;DRMSSD;DSCL
PP12;2;I;20121009T170000000;38;17;0;0;11;5;1.803.174.091.212.900;49;34;15;0;5;0;7;0;0;0;I;38;17;0;0;11;5;1,80E+15;1803;49;34;15;0;5;0;7;0;0;2;I;0,943058;0,828534;0,00157;0,026799;0,002627;0,013237;0,00179;0,008995;-0,026025;-11,460662;-8,618078;-2,517982;0;0,012605;0,012605;0;0,836134;0,004202;0;0,970588;0;0,008403;0,277311;0,021008;0,004202;0,239496;0;0,037815;0;0;0;0;0,008403;0,197479;0;0,487395;0;0;0;0;0,037815;2;0,943058481;0,828533511;0,001570372;0,026798908;0,00262716;0,013236722;0,001789869;0,008995185;-0,026025365;-11,46066167;-8,618077576;-2,517982298;0;0,012605042;0,012605042;0;0,836134454;0,004201681;0;0,970588235;0;0,008403361;0,277310924;0,021008403;0,004201681;0,239495798;0;0,037815126;0;0;0;0;0,008403361;0,197478992;0;0,487394958;0;0;0;0;0,037815126;2;I;0;0;679424161
PP10;2;I;20121008T144800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;I;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;I;0,943074;0,461809;0,008434;0,054331;0,004925;0,096618;0,015484;0,00314;-0,047039;7,800518;-6,769693;-9,321764;0,104167;0,079167;0,083333;0,054167;0,254167;0,0375;0;0,666667;0,258333;0,008333;0,1875;0,354167;0,0625;0,095833;0;0,004167;0,0125;0;0,0125;0;0,033333;0,025;0;0,054167;0;0,2;0,041667;0;0,0875;2;0,943073842;0,461809443;0,008433792;0,054330767;0,00492466;0,096617699;0,015484387;0,003140414;-0,047039035;7,800517717;-6,76969303;-9,321764046;0,104166667;0,079166667;0,083333333;0,054166667;0,254166667;0,0375;0;0,666666667;0,258333333;0,008333333;0,1875;0,354166667;0,0625;0,095833333;0;0,004166667;0,0125;0;0,0125;0;0,033333333;0,025;0;0,054166667;0;0,2;0,041666667;0;0,0875;2;I;0;0;105881224
PP5;1;N;20120926T101500000;27;14;2;1;0;5;15.815.723.413.958.400;115;74;41;4;17;0;8;13;12;1;N;27;14;2;1;0;5;1,58E+16;15816;115;74;41;4;17;0;8;13;12;1;N;0,943074;0,887583;0,001206;0,016705;0,000204;0,027263;0,002;0,000148;-0,015499;-7,463186;-7,383031;5,997389;0;0;0;0;0,275;0;0,991667;0,9875;0,004167;0;3,4625;0,158333;0;0,420833;0;0;0;0;0;0;0,075;0,0875;0,004167;0;0;0;0;0;0,016667;1;0,943073666;0,88758261;0,001206056;0,016705325;0,000204;0,02726285;0,00200016;0,000148;-0,015499268;-7,463186218;-7,383030671;5,997389367;0;0;0;0;0,275;0;0,991666667;0,9875;0,004166667;0;3,4625;0,158333333;0;0,420833333;0;0;0;0;0;0;0,075;0,0875;0,004166667;0;0;0;0;0;0,016666667;1;N;0;0;94972965
PP15;3;I;20121015T114900000;9;5;0;0;2;1;70.564.434.524.366.200;170;77;93;0;63;0;22;4;0;0;I;9;5;0;0;2;1;7,06E+16;70564;170;77;93;0;63;0;22;4;0;3;I;0,943077;0,862644;0,002662;0,000424;0,000665;0,373292;0,003935;0,000927;0,001564;-5,390948;-6,270603;1,736082;0;0;0;0;0;0;0;0,9875;0,008333;0;0;0;0;3,570833;0;0,004167;0;0;0;0;0,041667;0;0;0,004167;0;0;0;0;0;3;0,943077168;0,862644071;0,002662261;0,000424;0,000665;0,373292186;0,00393486;0,000927;0,001563795;-5,390947544;-6,270602645;1,736081908;0;0;0;0;0;0;0;0,9875;0,008333333;0;0;0;0;3,570833333;0;0,004166667;0;0;0;0;0,041666667;0;0;0,004166667;0;0;0;0;0;3;I;0;0;304462648
PP15;3;I;20121015T114400000;7;3;0;0;2;1;5.175.720.491.699.680;203;146;57;0;16;0;30;1;1;0;I;7;3;0;0;2;1;5,18E+15;5176;203;146;57;0;16;0;30;1;1;3;I;0,943132;0,887973;0,00194;0,000755;0,000471;0,362301;0,007345;0,000881;0,000892;-6,432212;-4,888477;1,058208;0;0;0;0;0;0;0;0,995816;0;0;0;0,004184;0;3,761506;0;0;0;0;0;0;0;0,020921;0;0,004184;0;0;0;0;0;3;0,943131904;0,887973413;0,001940208;0,000755;0,000471;0,362301065;0,007345075;0,000881;0,000892;-6,432211561;-4,888476824;1,058207513;0;0;0;0;0;0;0;0,9958159;0;0;0;0,0041841;0;3,761506276;0;0;0;0;0;0;0;0,020920502;0;0,0041841;0;0;0;0;0;3;I;0;0;32212548
PP5;1;N;20120926T101200000;25;8;0;0;15;1;16.469.151.956.678.700;24;10;14;0;6;0;3;10;4;1;N;25;8;0;0;15;1;1,65E+16;16469;24;10;14;0;6;0;3;10;4;1;N;0,943152;0,909598;0,009042;0,01423;0,000234;0,020818;0,000796;0,000157;-0,005187;-8,661378;-7,108658;6,164991;0,016667;0,004167;0;0;0,120833;0;0,958333;0,941667;0,025;0;3,020833;0,125;0;0,129167;0;0,008333;0;0;0;0;0,075;0;0,016667;0;0;0,025;0;0,05;0,004167;1;0,943151699;0,909598349;0,009042208;0,014229681;0,000234;0,020817848;0,000796;0,000157;-0,005187474;-8,661378167;-7,108657854;6,164991342;0,016666667;0,004166667;0;0;0,120833333;0;0,958333333;0,941666667;0,025;0;3,020833333;0,125;0;0,129166667;0;0,008333333;0;0;0;0;0,075;0;0,016666667;0;0;0,025;0;0,05;0,004166667;1;N;0;0;94131055
PP10;1;R;20121008T131700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0,943169;0,479854;0,004946;0,095566;0,000913;0,005573;0,000874;0,016462;-0,09108;-4,222506;-3,681023;-11,874384;0;0,008333;0,025;0,0125;0,404167;0,025;0,004167;0,916667;0,029167;0,008333;0,433333;0,995833;0,008333;0;0;0,145833;0;0;0;0;0,029167;0;0;0;0;0;0;0;0,016667;1;0,943169339;0,479854001;0,004945742;0,095565781;0,000913;0,005573046;0,000874;0,016461829;-0,091080458;-4,222506414;-3,681022717;-11,87438426;0;0,008333333;0,025;0,0125;0,404166667;0,025;0,004166667;0,916666667;0,029166667;0,008333333;0,433333333;0,995833333;0,008333333;0;0;0,145833333;0;0;0;0;0,029166667;0;0;0;0;0;0;0;0,016666667;1;R;0;0;141567179
PP15;3;I;20121015T115300000;73;34;2;0;1;18;4.882.853.354.042.390;56;22;34;4;3;1;7;4;6;0;I;73;34;2;0;1;18;4,88E+15;4883;56;22;34;4;3;1;7;4;6;3;I;0,94317;0,791299;0,006669;0,000418;0,001179;0,319504;0,00937;0,000501;0,005425;-2,244976;-3,747772;-0,149037;0,0375;0;0;0;0;0;0;0,9875;0;0;0;0;0;3,5875;0;0,016667;0;0;0;0,058333;0;0;0,033333;0,120833;0;0,0625;0;0;0;3;0,943170202;0,791298943;0,006669066;0,000418;0,001178513;0,319503751;0,009369857;0,000501;0,005425389;-2,244976466;-3,747771969;-0,14903694;0,0375;0;0;0;0;0;0;0,9875;0;0;0;0;0;3,5875;0;0,016666667;0;0;0;0,058333333;0;0;0,033333333;0,120833333;0;0,0625;0;0;0;3;I;0;0;323950025
PP9;1;N;20121004T143800000;2;1;0;0;1;0;16.497.211.498.434.400;149;107;42;7;7;0;21;4;0;1;N;2;1;0;0;1;0;1,65E+16;16497;149;107;42;7;7;0;21;4;0;1;N;0,943192;0,81543;0,003064;0,057081;0,142804;0,001873;0,00004;0,03277;-0,193061;-10,552898;-2,79545;2,766518;0;0;0;0,038462;0,568376;0;0,012821;0,893162;0,021368;0,017094;0,102564;0;0;0,004274;0,055556;0,017094;0,068376;0,24359;0;0,102564;1,376068;0,764957;0;0,07265;0;0;0;0;0;1;0,943192444;0,815429536;0,003064093;0,057080904;0,142804157;0,001872676;0,00004;0,032770321;-0,193060515;-10,5528981;-2,795449859;2,76651833;0;0;0;0,038461538;0,568376068;0;0,012820513;0,893162393;0,021367521;0,017094017;0,102564103;0;0;0,004273504;0,055555556;0,017094017;0,068376068;0,243589744;0;0,102564103;1,376068376;0,764957265;0;0,072649573;0;0;0;0;0;1;N;0;0;425265418
PP9;2;T;20121004T153300000;0;0;0;0;0;0;0;184;118;66;0;16;0;31;11;0;2;T;0;0;0;0;0;0;0;0;184;118;66;0;16;0;31;11;0;2;T;0,943257;0,94211;0,003636;0,010881;0,132569;0,002668;0,000021;0,009559;-0,136198;-15,002463;-2,556537;2,362436;0;0;0;0;0,8625;0;0;0,979167;0,0125;0,004167;0,020833;0,0125;0;0;0;0,008333;0;0,05;0;0,016667;0,8125;0,308333;0;0,079167;0;0;0;0;0;2;0,943257274;0,942109655;0,003635874;0,010881192;0,13256859;0,002668442;0,0000214;0,009558917;-0,136198474;-15,00246258;-2,556536552;2,362436211;0;0;0;0;0,8625;0;0;0,979166667;0,0125;0,004166667;0,020833333;0,0125;0;0;0;0,008333333;0;0,05;0;0,016666667;0,8125;0,308333333;0;0,079166667;0;0;0;0;0;2;T;0;0;994173245
PP13;3;I;20121010T121500000;27;9;0;1;15;1;3.724.992.416.917.280;53;35;18;2;5;0;2;4;1;0;I;27;9;0;1;15;1;3,72E+15;3725;53;35;18;2;5;0;2;4;1;3;I;0,943273;0,934131;0,020194;0,025514;0,011956;0,004029;0,000215;0,001765;-0,014128;-9,147057;9,772321;1,711527;0;0,214286;0,147059;0;0;0;0,004202;0,546218;0;0,281513;0;0,096639;0;0;0;0,117647;0,008403;0,021008;0;0;0,042017;0,004202;0,004202;0,004202;0;0;0;0;0,142857;3;0,943273231;0,934131355;0,02019407;0,025514162;0,011956363;0,004028732;0,000215;0,001765271;-0,014127696;-9,147057401;9,772321035;1,71152716;0;0,214285714;0,147058824;0;0;0;0,004201681;0,546218487;0;0,281512605;0;0,096638655;0;0;0;0,117647059;0,008403361;0,021008403;0;0;0,042016807;0,004201681;0,004201681;0,004201681;0;0;0;0;0,142857143;3;I;0;0;0
PP5;3;I;20120926T120400000;40;8;0;0;28;2;24.786.682.859.948.400;35;18;17;0;5;0;4;4;3;3;I;40;8;0;0;28;2;2,48E+16;24787;35;18;17;0;5;0;4;4;3;3;I;0,943282;0,907786;0,002781;0,013266;0,000226;0,027558;0,002219;0,000114;-0,010485;-9,0301;-6,578182;6,38174;0;0,020921;0,016736;0;0,284519;0;0,995816;0,966527;0,004184;0,012552;3,058577;0,192469;0,012552;0,242678;0;0,004184;0;0;0;0;0,029289;0;0,033473;0,004184;0;0;0;0;0,054393;3;0,943282286;0,907786111;0,002780983;0,013266085;0,000226;0,027558391;0,002218638;0,000114;-0,010485102;-9,030099749;-6,578181689;6,3817399;0;0,020920502;0,016736402;0;0,284518828;0;0,9958159;0,966527197;0,0041841;0,012552301;3,058577406;0,192468619;0,012552301;0,242677824;0;0,0041841;0;0;0;0;0,029288703;0;0,033472803;0,0041841;0;0;0;0;0,054393305;3;I;0;0;90897609
PP5;3;I;20120926T114400000;9;6;0;0;1;1;4.152.407.427.803.820;83;55;28;1;10;0;4;8;10;3;I;9;6;0;0;1;1;4,15E+15;4152;83;55;28;1;10;0;4;8;10;3;I;0,943303;0,849838;0,001811;0,013915;0,000236;0,033514;0,003585;0,000121;-0,012104;-9,547204;-6,272409;5,977052;0;0;0;0;0,729167;0;0,995833;0,975;0,008333;0;3,1125;0,154167;0;0,529167;0;0;0;0;0;0;0,275;0,008333;0,025;0,029167;0;0;0;0;0;3;0,943302727;0,849837892;0,001811216;0,013915245;0,000236;0,033513571;0,003585002;0,000121;-0,012104029;-9,547204396;-6,272409071;5,977051846;0;0;0;0;0,729166667;0;0,995833333;0,975;0,008333333;0;3,1125;0,154166667;0;0,529166667;0;0;0;0;0;0;0,275;0,008333333;0,025;0,029166667;0;0;0;0;0;3;I;0;0;96671475
PP24;3;I;20121105T155200000;7;5;0;0;0;1;38.224.346.512.426.100;206;123;83;0;61;0;20;2;1;0;I;7;5;0;0;0;1;3,82E+16;38224;206;123;83;0;61;0;20;2;1;3;I;0,94331203;0,958254672;0,003996612;0,001955904;0,079149039;0,045812634;0,0000147;0,000706;-0,075152426;-14,1351292;-6,04777884;-7,538983717;0,168776371;0,029535865;0,016877637;0,063291139;0;0;0;0,949367089;0,008438819;0,016877637;0;0;0;0;0;0;0;0;0;0,270042194;0,008438819;0;0;0,084388186;0,071729958;0,303797468;0,156118143;0;0;3;0,94331203;0,958254672;0,003996612;0,001955904;0,079149039;0,045812634;0,0000147;0,000706;-0,075152426;-14,1351292;-6,04777884;-7,538983717;0,168776371;0,029535865;0,016877637;0,063291139;0;0;0;0,949367089;0,008438819;0,016877637;0;0;0;0;0;0;0;0;0;0,270042194;0,008438819;0;0;0,084388186;0,071729958;0,303797468;0,156118143;0;0;3;I;0;0;0
PP9;1;N;20121004T142800000;8;6;0;0;0;1;37.132.028.765.028.300;155;0;155;148;3;0;0;0;0;1;N;8;6;0;0;0;1;3,71E+16;37132;155;0;155;148;3;0;0;0;0;1;N;0,943338;0,946875;0,005928;0,00394;0,268864;0,001779;0,000026;0,011362;-0,265064;-21,792765;-2,762057;1,429178;0;0,004167;0;0,004167;0,829167;0;0;0,966667;0,004167;0;0;0;0;0;0,029167;0,058333;0;0;0;0;0,2125;0,016667;0;0,05;0;0;0;0;0;1;0,943337597;0,946874762;0,005927571;0,003939555;0,268864092;0,001779139;0,0000258;0,011362123;-0,265063776;-21,79276467;-2,762057437;1,429178402;0;0,004166667;0;0,004166667;0,829166667;0;0;0,966666667;0,004166667;0;0;0;0;0;0,029166667;0,058333333;0;0;0;0;0,2125;0,016666667;0;0,05;0;0;0;0;0;1;N;0;0;1116230064
PP24;1;N;20121105T140100000;19;11;0;0;6;1;1.080.216.021.212.250;60;47;13;0;3;0;8;7;2;0;N;19;11;0;0;6;1;1,08E+15;1080;60;47;13;0;3;0;8;7;2;1;N;0,94336491;0,949780541;0,005574226;0,012766721;0,038250209;0,021394435;0,0000211;0,000264;-0,040218652;-12,52897207;-9,951097017;-0,447729243;0,083333333;0,033333333;0,029166667;0,0625;0,004166667;0,05;0,004166667;0,508333333;0,445833333;0,008333333;0;0;0,0125;0,020833333;0;0;0;0;0;0,383333333;0;0,0375;0;0,066666667;0;0,108333333;0;0;0,025;1;0,94336491;0,949780541;0,005574226;0,012766721;0,038250209;0,021394435;0,0000211;0,000264;-0,040218652;-12,52897207;-9,951097017;-0,447729243;0,083333333;0,033333333;0,029166667;0,0625;0,004166667;0,05;0,004166667;0,508333333;0,445833333;0,008333333;0;0;0,0125;0,020833333;0;0;0;0;0;0,383333333;0;0,0375;0;0,066666667;0;0,108333333;0;0;0,025;1;N;0;0;24748029
PP5;2;T;20120926T105800000;31;15;1;0;7;4;18.168.669.025.398.800;15;9;6;0;0;3;0;5;6;2;T;31;15;1;0;7;4;1,82E+16;18169;15;9;6;0;0;3;0;5;6;2;T;0,943374;0,894156;0,001677;0,00799;0,000186;0,028803;0,003341;0,000126;-0,006313;-8,802146;-7,11896;6,814856;0;0;0;0;0,508333;0;0,991667;0,95;0,029167;0;2,845833;0,041667;0;0,720833;0;0;0;0;0;0;0,125;0,041667;0;0;0;0;0;0;0;2;0,943374329;0,894155843;0,001677017;0,0079903;0,000186;0,02880263;0,003340567;0,000126;-0,006313284;-8,802146417;-7,118960463;6,814855537;0;0;0;0;0,508333333;0;0,991666667;0,95;0,029166667;0;2,845833333;0,041666667;0;0,720833333;0;0;0;0;0;0;0,125;0,041666667;0;0;0;0;0;0;0;2;T;0;0;0
PP18;3;T;20121019T115600000;9;1;0;0;8;0;6.441.018.151.692.720;68;39;29;0;0;1;13;7;4;0;T;9;1;0;0;8;0;6,44E+15;6441;68;39;29;0;0;1;13;7;4;3;T;0,943394;0,951869;0,01;0,004147;0,028077;0,012797;0,000582;0,000904;-0,019729;-10,760225;-12,000973;2,029976;0,004854;0,019417;0;0,067961;0;0;0;0,650485;0,315534;0;0;0,150485;0;0,029126;0;0;0,038835;0,004854;0;0,019417;0;0,043689;0,014563;0;0;0,004854;0;0;0;3;0,943393992;0,951869194;0,009999717;0,004146933;0,028077487;0,012797014;0,000582;0,000904;-0,019729101;-10,76022469;-12,00097321;2,029975977;0,004854369;0,019417476;0;0,067961165;0;0;0;0,650485437;0,315533981;0;0;0,150485437;0;0,029126214;0;0;0,038834951;0,004854369;0;0,019417476;0;0,04368932;0,014563107;0;0;0,004854369;0;0;0;3;T;0;0;233177379
PP4;2;I;20120925T143200000;3;3;0;0;0;0;19.812.206.638.188.800;96;56;40;0;6;1;16;3;0;2;I;3;3;0;0;0;0;1,98E+16;19812;96;56;40;0;6;1;16;3;0;2;I;0,94349;0,967718;0,020321;0,013086;0,009094;0,009709;0,000004;0,007263;0,000715;-8,602017;-7,647117;-8,522069;0;0,104603;0,029289;0;0,368201;0;0;0,874477;0,108787;0;0;2,606695;0;0;0;0,711297;0;0,004184;0;2,179916;0,125523;0,004184;0;0;0;0;0;0;0,376569;2;0,943490004;0,967717953;0,020321184;0,013086031;0,009093708;0,009709297;0,00000378;0,007262644;0,000715;-8,602016673;-7,647117121;-8,522069007;0;0,10460251;0,029288703;0;0,368200837;0;0;0,874476987;0,108786611;0;0;2,606694561;0;0;0;0,711297071;0;0,0041841;0;2,179916318;0,125523013;0,0041841;0;0;0;0;0;0;0,376569038;2;I;0;0;740002108
PP15;2;T;20121015T105500000;57;5;0;0;48;2;41.755.379.081.741.900;178;117;61;0;27;0;25;4;0;0;T;57;5;0;0;48;2;4,18E+16;41755;178;117;61;0;27;0;25;4;0;2;T;0,943493;0,742237;0,002319;0,00211;0,000466;0,400008;0,011726;0,000398;0,000157;3,62992;-4,582011;1,587401;0;0;0;0;0;0;0;0,979079;0,016736;0;0,087866;0;0;3,887029;0;0;0;0;0;0;0;0;0;0,309623;0;0;0;0;0;2;0,943493281;0,742237327;0,002319256;0,002109879;0,000466;0,400008107;0,011726079;0,000398;0,000157;3,629920424;-4,58201141;1,587400744;0;0;0;0;0;0;0;0,979079498;0,016736402;0;0,087866109;0;0;3,887029289;0;0;0;0;0;0;0;0;0;0,309623431;0;0;0;0;0;2;T;0;0;0
PP11;3;I;20121009T113500000;14;8;0;0;0;3;7.876.141.122.590.140;54;29;25;1;13;0;5;2;0;3;I;14;8;0;0;0;3;7,88E+15;7876;54;29;25;1;13;0;5;2;0;3;I;0,943539;0,397281;0,000129;0,084498;0,000414;0,101316;0,010471;0,004252;-0,084421;-2,428946;-6,838016;-5,130945;0,256522;0,026087;0;0,491304;0;0,126087;0,043478;0,66087;0,282609;0,026087;0,056522;0,034783;0,447826;2,426087;0;0;0;0;0;0,008696;2,291304;2,721739;0,16087;0,069565;0;0,382609;0,008696;0;0;3;0,943539423;0,397281346;0,000129;0,084497532;0,000414;0,101316462;0,010471199;0,004251965;-0,084420928;-2,428946155;-6,838015784;-5,130944821;0,256521739;0,026086957;0;0,491304348;0;0,126086957;0,043478261;0,660869565;0,282608696;0,026086957;0,056521739;0,034782609;0,447826087;2,426086957;0;0;0;0;0;0,008695652;2,291304348;2,72173913;0,160869565;0,069565217;0;0,382608696;0,008695652;0;0;3;I;0;0;122010345
PP5;2;T;20120926T105000000;14;11;0;0;1;1;7.605.011.997.254.720;91;53;38;0;15;0;10;3;2;2;T;14;11;0;0;1;1;7,61E+15;7605;91;53;38;0;15;0;10;3;2;2;T;0,943578;0,828511;0,0024;0,009215;0,000153;0,055042;0,009258;0,000084;-0,006815;-5,753723;-6,289635;5,369623;0;0,004167;0;0;0,1;0;0,991667;0,929167;0,045833;0;3,25;0,083333;0;1,15;0;0;0;0;0;0;0,004167;0;0,275;0;0,004167;0;0;0;0,004167;2;0,943578415;0,828510641;0,002400084;0,009214982;0,000153;0,055042333;0,009257614;0,0000843;-0,006814898;-5,75372339;-6,289635408;5,369623258;0;0,004166667;0;0;0,1;0;0,991666667;0,929166667;0,045833333;0;3,25;0,083333333;0;1,15;0;0;0;0;0;0;0,004166667;0;0,275;0;0,004166667;0;0;0;0,004166667;2;T;0;0;896301
PP9;1;N;20121004T142500000;1;1;0;0;0;0;6.142.442.510.923.480;72;50;22;7;6;0;8;0;0;1;N;1;1;0;0;0;0;6,14E+15;6142;72;50;22;7;6;0;8;0;0;1;N;0,943579;0,919504;0,010413;0,02209;0,078771;0,003384;0,000022;0,014644;-0,078948;-11,316701;-2,381202;3,880766;0;0,012821;0,029915;0,038462;0,594017;0,004274;0,021368;0,897436;0,004274;0,034188;0;0;0;0;0,08547;0,282051;0;0;0;0,111111;1,337607;0,440171;0;0,123932;0,115385;0;0;0,012821;0,004274;1;0,94357918;0,9195038;0,010413198;0,022089718;0,078771479;0,003384275;0,0000215;0,01464406;-0,078947641;-11,31670128;-2,381201915;3,88076606;0;0,012820513;0,02991453;0,038461538;0,594017094;0,004273504;0,021367521;0,897435897;0,004273504;0,034188034;0;0;0;0;0,085470085;0,282051282;0;0;0;0,111111111;1,337606838;0,44017094;0;0,123931624;0,115384615;0;0;0,012820513;0,004273504;1;N;0;0;894143239
PP15;3;I;20121015T114600000;24;7;0;1;6;5;16.245.349.573.327.900;186;141;45;1;11;0;27;1;0;0;I;24;7;0;1;6;5;1,62E+16;16245;186;141;45;1;11;0;27;1;0;3;I;0,943584;0,831104;0,002387;0,001029;0,00067;0,316939;0,015496;0,000542;0,001127;-3,232983;-4,978731;0,036691;0;0;0;0;0;0;0;0,983333;0,008333;0,004167;0;0,004167;0;3,7125;0;0;0;0;0;0;0;0,008333;0;0,033333;0;0;0;0;0;3;0,943583802;0,831103927;0,002386571;0,001029038;0,00067;0,316939384;0,0154962;0,000542;0,001126714;-3,232983126;-4,978731425;0,036690875;0;0;0;0;0;0;0;0,983333333;0,008333333;0,004166667;0;0,004166667;0;3,7125;0;0;0;0;0;0;0;0,008333333;0;0,033333333;0;0;0;0;0;3;I;0;0;295551037
PP20;3;I;20121029T154000000;25;8;1;0;14;1;19.935.562.282.258.100;0;0;0;0;0;0;0;0;5;0;I;25;8;1;0;14;1;1,99E+16;19936;0;0;0;0;0;0;0;0;5;3;I;0,943585;0,970374;0,006437;0,012021;0,008455;0,009844;0,001996;0,000731;-0,012586;-11,543655;-7,439495;-1,896522;0,059574;0,097872;0,06383;0,008511;0,714894;0,046809;0;0,757447;0,153191;0;0;0;0,229787;0,008511;0;0;0,025532;0;0;0;0,004255;0;0,046809;0,187234;0;0,059574;0,046809;0;0,285106;3;0,943585386;0,970374462;0,006436942;0,012021234;0,008454676;0,009843526;0,001995638;0,000731;-0,012585583;-11,5436554;-7,439494764;-1,89652232;0,059574468;0,09787234;0,063829787;0,008510638;0,714893617;0,046808511;0;0,757446809;0,153191489;0;0;0;0,229787234;0,008510638;0;0;0,025531915;0;0;0;0,004255319;0;0,046808511;0,187234043;0;0,059574468;0,046808511;0;0,285106383;3;I;0;0;157653661
PP9;2;T;20121004T152600000;19;14;0;0;1;2;119.806.366.588.689;79;33;46;9;2;3;5;18;6;2;T;19;14;0;0;1;2;1,20E+14;120;79;33;46;9;2;3;5;18;6;2;T;0,943613;0,922764;0,016979;0,005696;0,080812;0,004362;0,000035;0,008909;-0,066038;-12,304429;-1,25596;1,699401;0,052632;0,065789;0,035088;0;0,79386;0;0,004386;0,942982;0,013158;0,004386;0,008772;0,096491;0;0;0,013158;0,004386;0;0,004386;0,004386;0,052632;0,285088;0,368421;0;0,078947;0,017544;0,092105;0;0,052632;0,008772;2;0,943612591;0,922764162;0,016979425;0,005696452;0,080812381;0,004362226;0,0000348;0,008908733;-0,066037601;-12,30442895;-1,255959841;1,699400767;0,052631579;0,065789474;0,035087719;0;0,793859649;0;0,004385965;0,942982456;0,013157895;0,004385965;0,00877193;0,096491228;0;0;0,013157895;0,004385965;0;0,004385965;0,004385965;0,052631579;0,285087719;0,368421053;0;0,078947368;0,01754386;0,092105263;0;0,052631579;0,00877193;2;T;0;0;684513762
PP15;3;R;20121015T111600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;R;0,943614;0,874364;0,003708;0,011333;0,002786;0,105478;0,053916;0,000514;-0,010874;-2,475491;-1,564817;-1,143738;0;0,07563;0,071429;0;0;0;0;0,936975;0,004202;0;0,012605;0;0;2,529412;0;0,021008;0;0,008403;0;0,058824;0;0;0,004202;0,163866;0;0;0;0;0,306723;3;0,943614409;0,874364437;0,003707917;0,011332921;0,002786054;0,105478128;0,053916312;0,000514;-0,010874348;-2,475491268;-1,564817069;-1,143738145;0;0,075630252;0,071428571;0;0;0;0;0,93697479;0,004201681;0;0,012605042;0;0;2,529411765;0;0,021008403;0;0,008403361;0;0,058823529;0;0;0,004201681;0,163865546;0;0;0;0;0,306722689;3;R;0;0;279508264
