A1PP;A1Blok;A1Condition;A1timestamp;A1SnMouseAct;A1SnLeftClicked;A1SnRightClicked;A1SnDoubleClicked;A1SnWheel;A1SnDragged;A1SnMouseDistance;A1SnKeyStrokes;A1SnChars;A1SnSpecialKeys;A1SnDirectionKeys;A1SnErrorKeys;A1SnShortcutKeys;A1SnSpaces;A1SnAppChange;A1SnTabfocusChange;A2Blok;A2SnMouseAct;A2SnLeftClicked;A2SnRightClicked;A2SnDoubleClicked;A2SnWheel;A2SnDragged;A2SnMouseDistance;A2SnKeyStrokes;A2SnChars;A2SnSpecialKeys;A2SnDirectionKeys;A2SnErrorKeys;A2SnShortcutKeys;A2SnSpaces;A2SnAppChange;A2SnTabfocusChange;B1Blok;B1Squality;B1Sneutral;B1Shappy;B1Ssad;B1Sangry;B1Ssurprised;B1Sscared;B1Sdisgusted;B1Svalence;B1SyHeadOrientation;B1SxHeadOrientation;B1SzHeadOrientation;B1SmouthOpen;B1SleftEyeClosed;B1SrightEyeClosed;B1SleftEyebrowLowered;B1SleftEyebrowRaised;B1SrightEyebrowLowered;B1SrightEyebrowRaised;B1SgazeDirectionForward;B1SgazeDirectionLeft;B1SgazeDirectionRight;B1SAu01_InnerBrowRaiser;B1SAu02_OuterBrowRaiser;B1SAu04_BrowLowerer;B1SAu05_UpperLidRaiser;B1SAu06_CheekRaiser;B1SAu07_LidTightener;B1SAu09_NoseWrinkler;B1SAu10_UpperLipRaiser;B1SAu12_LipCornerPuller;B1SAu14_Dimpler;B1SAu15_LipCornerDepressor;B1SAu17_ChinRaiser;B1SAu20_LipStretcher;B1SAu23_LipTightener;B1SAu24_LipPressor;B1SAu25_LipsPart;B1SAu26_JawDrop;B1SAu27_MouthStretch;B1SAu43_EyesClosed;B2C;B2Squality;B2Sneutral;B2Shappy;B2Ssad;B2Sangry;B2Ssurprised;B2Sscared;B2Sdisgusted;B2Svalence;B2SyHeadOrientation;B2SxHeadOrientation;B2SzHeadOrientation;B2SmouthOpen;B2SleftEyeClosed;B2SrightEyeClosed;B2SleftEyebrowLowered;B2SleftEyebrowRaised;B2SrightEyebrowLowered;B2SrightEyebrowRaised;B2SgazeDirectionForward;B2SgazeDirectionLeft;B2SgazeDirectionRight;B2SAu01_InnerBrowRaiser;B2SAu02_OuterBrowRaiser;B2SAu04_BrowLowerer;B2SAu05_UpperLidRaiser;B2SAu06_CheekRaiser;B2SAu07_LidTightener;B2SAu09_NoseWrinkler;B2SAu10_UpperLipRaiser;B2SAu12_LipCornerPuller;B2SAu14_Dimpler;B2SAu15_LipCornerDepressor;B2SAu17_ChinRaiser;B2SAu20_LipStretcher;B2SAu23_LipTightener;B2SAu24_LipPressor;B2SAu25_LipsPart;B2SAu26_JawDrop;B2SAu27_MouthStretch;B2SAu43_EyesClosed;DC;DHR;DRMSSD;DSCL
PP9;2;T;20121004T153800000;18;10;1;1;0;3;9,87E+15;72;47;25;0;12;0;6;2;1;2;18;10;1;1;0;3;9,87E+15;72;47;25;0;12;0;6;2;1;2;0,93439;0,86736;0,01240;0,03102;0,07730;0,00637;0,00009;0,00459;-0,08256;-7,58036;-5,75735;2,23438;0,00000;0,11707;0,11220;0,10244;0,63415;0,11707;0,02927;0,78049;0,05366;0,02439;0,03902;0,16098;0,09756;0,00000;0,00000;0,06342;0,02439;0,00000;0,00976;0,05366;0,58537;1,04878;0,00000;0,51220;0,02439;0,00000;0,00000;0,02927;0,02927;2;0,93439;0,86736;0,01240;0,03102;0,07730;0,00637;0,00009;0,00459;-0,08256;-7,58036;-5,75735;2,23438;0,00000;0,11707;0,11220;0,10244;0,63415;0,11707;0,02927;0,78049;0,05366;0,02439;0,03902;0,16098;0,09756;0,00000;0,00000;0,06341;0,02439;0,00000;0,00976;0,05366;0,58537;1,04878;0,00000;0,51220;0,02439;0,00000;0,00000;0,02927;0,02927;2;0;0;565749136
PP6;2;I;20121001T154300000;20;7;0;0;9;2;1,16E+16;8;0;8;0;0;2;0;4;6;2;20;7;0;0;9;2;1,16E+16;8;0;8;0;0;2;0;4;6;2;0,93440;0,61348;0,00018;0,10948;0,08666;0,00251;0,00000;0,02780;-0,17193;-7,92053;-4,83429;-5,68638;0,00000;0,01250;0,01667;0,65000;0,00000;0,35000;0,00000;0,82083;0,12083;0,02917;0,00000;0,00000;0,23333;0,00000;0,00000;0,00000;0,00000;0,00417;0,00000;0,05833;2,76667;2,35000;0,02083;0,25417;0,00000;0,00000;0,00000;0,00000;0,01250;2;0,93440;0,61348;0,00018;0,10948;0,08666;0,00251;0,00000;0,02779;-0,17193;-7,92053;-4,83429;-5,68638;0,00000;0,01250;0,01667;0,65000;0,00000;0,35000;0,00000;0,82083;0,12083;0,02917;0,00000;0,00000;0,23333;0,00000;0,00000;0,00000;0,00000;0,00417;0,00000;0,05833;2,76667;2,35000;0,02083;0,25417;0,00000;0,00000;0,00000;0,00000;0,01250;2;0;0;103364078
PP24;3;I;20121105T154500000;25;14;0;0;1;5;1,55E+16;62;30;32;0;10;3;4;6;2;0;25;14;0;0;1;5;1,55E+16;62;30;32;0;10;3;4;6;2;3;0,93443;0,86285;0,00437;0,02626;0,08693;0,10562;0,00005;0,00073;-0,08896;-5,71690;-4,72596;-5,30737;0,66387;0,23950;0,09664;0,31092;0,05042;0,05882;0,00000;0,78151;0,02101;0,07143;0,00420;0,00000;0,29412;0,00000;0,00000;0,04202;0,00840;0,00000;0,00000;0,44538;0,00000;0,00000;0,00000;0,00000;0,00000;1,56723;0,01261;0,00000;0,07983;3;0,93443;0,86285;0,00437;0,02626;0,08693;0,10562;0,00005;0,00073;-0,08896;-5,71690;-4,72596;-5,30737;0,66387;0,23950;0,09664;0,31092;0,05042;0,05882;0,00000;0,78151;0,02101;0,07143;0,00420;0,00000;0,29412;0,00000;0,00000;0,04202;0,00840;0,00000;0,00000;0,44538;0,00000;0,00000;0,00000;0,00000;0,00000;1,56723;0,01261;0,00000;0,07983;3;0;0;0
PP24;3;I;20121105T160700000;7;5;0;0;0;1;3,83E+15;206;91;115;0;77;1;29;2;0;0;7;5;0;0;0;1;3,83E+15;206;91;115;0;77;1;29;2;0;3;0,93443;0,93779;0,00674;0,00421;0,03905;0,07890;0,00003;0,00033;-0,03400;-6,56394;-5,88609;-4,07449;0,60417;0,04583;0,08333;0,04583;0,00000;0,02917;0,00000;0,77917;0,05417;0,07083;0,01667;0,01250;0,10417;0,02500;0,00000;0,00000;0,00000;0,00000;0,00000;0,30833;0,01250;0,00000;0,00000;0,01667;0,00000;1,29167;0,00000;0,00000;0,09583;3;0,93443;0,93779;0,00674;0,00421;0,03905;0,07890;0,00003;0,00033;-0,03400;-6,56394;-5,88609;-4,07449;0,60417;0,04583;0,08333;0,04583;0,00000;0,02917;0,00000;0,77917;0,05417;0,07083;0,01667;0,01250;0,10417;0,02500;0,00000;0,00000;0,00000;0,00000;0,00000;0,30833;0,01250;0,00000;0,00000;0,01667;0,00000;1,29167;0,00000;0,00000;0,09583;3;0;0;0
PP15;3;I;20121015T114500000;6;2;0;0;2;1;3,77E+16;239;169;70;0;14;0;38;1;0;0;6;2;0;0;2;1;3,77E+16;239;169;70;0;14;0;38;1;0;3;0,93454;0,79470;0,00373;0,00059;0,00046;0,35138;0,00690;0,00110;0,00234;-6,40434;-5,03268;-0,13341;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,99583;0,00000;0,00000;0,00000;0,00000;0,00000;4,00417;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,01250;0,00417;0,05833;0,02917;0,00000;0,00000;0,00000;0,00000;0,00000;3;0,93454;0,79470;0,00373;0,00059;0,00046;0,35138;0,00690;0,00110;0,00233;-6,40434;-5,03268;-0,13341;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,99583;0,00000;0,00000;0,00000;0,00000;0,00000;4,00417;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,01250;0,00417;0,05833;0,02917;0,00000;0,00000;0,00000;0,00000;0,00000;3;0;0;311957813
PP12;2;I;20121009T170300000;58;29;1;0;20;4;3,52E+16;14;0;14;0;0;1;0;4;4;0;58;29;1;0;20;4;3,52E+16;14;0;14;0;0;1;0;4;4;2;0,93456;0,77192;0,01035;0,03577;0,01325;0,02223;0,00358;0,01231;-0,03599;-3,86647;-7,47949;-6,20232;0,38559;0,19492;0,11017;0,21610;0,16102;0,09322;0,00000;0,86441;0,07627;0,00424;0,22034;0,02966;0,00424;0,06780;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,11017;0,41102;0,00000;0,01695;0,00000;0,72458;0,00000;0,00000;0,38136;2;0,93456;0,77192;0,01034;0,03577;0,01325;0,02223;0,00358;0,01231;-0,03599;-3,86647;-7,47949;-6,20232;0,38559;0,19492;0,11017;0,21610;0,16102;0,09322;0,00000;0,86441;0,07627;0,00424;0,22034;0,02966;0,00424;0,06780;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,11017;0,41102;0,00000;0,01695;0,00000;0,72458;0,00000;0,00000;0,38136;2;0;0;679793552
PP12;3;T;20121009T173000000;12;5;0;0;1;3;5,88E+15;126;73;53;0;8;0;18;2;3;0;12;5;0;0;1;3;5,88E+15;126;73;53;0;8;0;18;2;3;3;0,93466;0,58013;0,00177;0,11160;0,04968;0,05052;0,00137;0,07976;-0,19657;-4,49625;-8,51937;-6,26246;0,61111;0,48611;0,39815;0,47685;0,00000;0,11574;0,00000;0,63426;0,19444;0,00926;0,10185;0,27778;0,24537;0,00463;0,00000;0,00926;0,28704;0,10185;0,00000;0,00000;0,29167;0,20833;0,00463;0,00000;0,00000;1,34722;0,05556;0,00000;1,84259;3;0,93466;0,58013;0,00177;0,11160;0,04968;0,05052;0,00137;0,07976;-0,19657;-4,49625;-8,51937;-6,26246;0,61111;0,48611;0,39815;0,47685;0,00000;0,11574;0,00000;0,63426;0,19444;0,00926;0,10185;0,27778;0,24537;0,00463;0,00000;0,00926;0,28704;0,10185;0,00000;0,00000;0,29167;0,20833;0,00463;0,00000;0,00000;1,34722;0,05556;0,00000;1,84259;3;0;0;783466805
PP8;3;R;20121004T113900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0,93471;0,92068;0,00905;0,03651;0,01993;0,00493;0,00000;0,00169;-0,02965;-1,32862;-3,38046;-2,08589;0,00000;0,00000;0,00000;0,12971;0,00000;0,00000;0,00000;0,94561;0,00418;0,00837;0,00000;0,93724;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;3,82427;0,00000;0,28034;0,73222;0,00000;0,00000;0,00000;0,00000;3;0,93471;0,92068;0,00905;0,03651;0,01993;0,00493;0,00000;0,00169;-0,02965;-1,32862;-3,38046;-2,08588;0,00000;0,00000;0,00000;0,12971;0,00000;0,00000;0,00000;0,94561;0,00418;0,00837;0,00000;0,93724;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;3,82427;0,00000;0,28033;0,73222;0,00000;0,00000;0,00000;0,00000;3;0;0;27487939
PP4;3;T;20120925T154000000;3;2;1;0;0;0;2,13E+15;143;95;48;0;24;0;21;2;1;3;3;2;1;0;0;0;2,13E+15;143;95;48;0;24;0;21;2;1;3;0,93476;0,90181;0,06513;0,01826;0,03125;0,00734;0,00001;0,00118;0,02485;-6,45832;1,02832;-9,04495;0,00000;0,42857;0,07983;0,04202;0,01261;0,06723;0,00000;0,83613;0,01261;0,11765;0,00000;1,76050;0,20588;0,00000;0,00000;0,87815;0,02521;0,00840;0,17227;2,62605;0,04622;0,07563;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,63866;3;0,93476;0,90181;0,06513;0,01826;0,03125;0,00734;0,00001;0,00118;0,02485;-6,45832;1,02832;-9,04495;0,00000;0,42857;0,07983;0,04202;0,01261;0,06723;0,00000;0,83613;0,01261;0,11765;0,00000;1,76050;0,20588;0,00000;0,00000;0,87815;0,02521;0,00840;0,17227;2,62605;0,04622;0,07563;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,63866;3;0;0;204943209
PP11;3;I;20121009T114000000;18;1;0;1;16;0;1,00E+16;54;39;15;1;1;0;7;1;0;3;18;1;0;1;16;0;1,00E+16;54;39;15;1;1;0;7;1;0;3;0,93488;0,46578;0,00016;0,07389;0,00072;0,15869;0,00234;0,00526;-0,07395;-0,63422;-8,52561;-5,56905;0,35088;0,00585;0,03509;0,43275;0,00000;0,30409;0,01170;0,53216;0,35088;0,01754;0,19298;0,46199;0,53216;0,93567;0,00000;0,00000;0,00585;0,00000;0,00000;0,00000;2,39181;1,62573;0,54386;0,11696;0,00000;0,74854;0,12866;0,00000;0,00000;3;0,93488;0,46578;0,00016;0,07389;0,00072;0,15868;0,00234;0,00526;-0,07395;-0,63422;-8,52561;-5,56905;0,35088;0,00585;0,03509;0,43275;0,00000;0,30409;0,01170;0,53216;0,35088;0,01754;0,19298;0,46199;0,53216;0,93567;0,00000;0,00000;0,00585;0,00000;0,00000;0,00000;2,39181;1,62573;0,54386;0,11696;0,00000;0,74854;0,12865;0,00000;0,00000;3;0;0;142032033
PP1;3;R;20120918T152800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0,93493;0,94965;0,06086;0,00060;0,00447;0,00464;0,00053;0,00112;0,05597;-22,95243;-4,34498;6,98235;0,00000;0,00000;0,00000;0,00000;0,37917;0,07917;0,26667;0,99583;0,00000;0,00000;0,00000;0,00000;0,01667;0,12917;0,00000;0,00000;0,00000;0,22500;0,00000;0,00000;0,00000;0,09167;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;3;0,93493;0,94965;0,06086;0,00060;0,00447;0,00464;0,00053;0,00112;0,05597;-22,95243;-4,34498;6,98235;0,00000;0,00000;0,00000;0,00000;0,37917;0,07917;0,26667;0,99583;0,00000;0,00000;0,00000;0,00000;0,01667;0,12917;0,00000;0,00000;0,00000;0,22500;0,00000;0,00000;0,00000;0,09167;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;3;0;0;74310303
PP23;1;N;20121101T141700000;0;0;0;0;0;0;0;98;52;46;0;18;0;16;3;2;0;0;0;0;0;0;0;0;98;52;46;0;18;0;16;3;2;1;0,93498;0,91214;0,03986;0,05227;0,00244;0,00690;0,00040;0,00058;-0,01254;-24,75467;-5,94025;-0,91807;0,04434;0,34483;0,35468;0,02956;0,02956;0,00000;0,00985;0,93596;0,00000;0,00000;0,01478;0,00000;0,00000;0,01478;0,00000;0,00000;0,01970;0,01970;0,00000;0,04434;0,00000;0,03448;0,00000;0,00493;0,00000;0,06897;0,00000;0,26601;1,12315;1;0,93498;0,91214;0,03986;0,05226;0,00244;0,00690;0,00040;0,00058;-0,01254;-24,75467;-5,94025;-0,91807;0,04433;0,34483;0,35468;0,02956;0,02956;0,00000;0,00985;0,93596;0,00000;0,00000;0,01478;0,00000;0,00000;0,01478;0,00000;0,00000;0,01970;0,01970;0,00000;0,04433;0,00000;0,03448;0,00000;0,00493;0,00000;0,06897;0,00000;0,26601;1,12315;1;0;0;0
PP7;1;N;20121002T135400000;2;1;0;0;1;0;8,42E+15;133;79;54;21;11;0;16;2;1;1;2;1;0;0;1;0;8,42E+15;133;79;54;21;11;0;16;2;1;1;0,93499;0,83638;0,02728;0,03629;0,03157;0,07451;0,00581;0,00293;-0,03419;7,45280;-8,92104;-13,21350;0,17992;0,25523;0,24268;0,00418;0,00000;0,05858;0,00000;0,41004;0,39749;0,00418;0,03766;0,00000;0,00000;0,02511;0,00000;0,00000;0,00418;0,01255;0,00000;0,16736;0,01674;0,23849;0,04184;0,86611;0,05858;0,72803;0,46444;0,00000;0,64017;1;0,93499;0,83638;0,02728;0,03628;0,03157;0,07451;0,00581;0,00293;-0,03418;7,00000;-9,00000;-13,00000;0,17992;0,25523;0,24268;0,00418;0,00000;0,05858;0,00000;0,41004;0,39749;0,00418;0,03766;0,00000;0,00000;0,02510;0,00000;0,00000;0,00418;0,01255;0,00000;0,16736;0,01674;0,23849;0,04184;0,86611;0,05858;0,72803;0,46444;0,00000;0,64017;1;0;0;0
PP4;3;T;20120925T155000000;28;12;1;0;9;3;1,50E+16;118;78;40;0;18;0;18;3;1;3;28;12;1;0;9;3;1,50E+16;118;78;40;0;18;0;18;3;1;3;0,93500;0,91914;0,01642;0,01984;0,01519;0,00852;0,00007;0,00546;-0,01071;-6,20754;-0,26416;-13,32955;0,00455;0,25909;0,00000;0,00000;0,08182;0,00455;0,00909;0,94091;0,00455;0,01818;0,02727;2,03182;0,00000;0,02727;0,01364;0,50909;0,00000;0,32273;0,00000;1,90000;0,01364;0,21364;0,00000;0,02727;0,00000;0,00455;0,00000;0,00000;0,64091;3;0,93499;0,91914;0,01642;0,01984;0,01519;0,00852;0,00007;0,00546;-0,01071;-6,20754;-0,26416;-13,32955;0,00455;0,25909;0,00000;0,00000;0,08182;0,00455;0,00909;0,94091;0,00455;0,01818;0,02727;2,03182;0,00000;0,02727;0,01364;0,50909;0,00000;0,32273;0,00000;1,90000;0,01364;0,21364;0,00000;0,02727;0,00000;0,00455;0,00000;0,00000;0,64091;3;0;0;205768585
PP24;3;I;20121105T160100000;3;0;0;0;3;0;2,18E+15;242;171;71;0;24;0;37;0;0;0;3;0;0;0;3;0;2,18E+15;242;171;71;0;24;0;37;0;0;3;0,93507;0,87036;0,01235;0,01294;0,05633;0,08787;0,00004;0,00056;-0,04727;-3,34264;-5,77159;-5,12686;0,70168;0,20588;0,13866;0,14706;0,02101;0,00000;0,00000;0,84874;0,04622;0,03361;0,00420;0,00000;0,00420;0,00000;0,00000;0,02941;0,00000;0,00000;0,00000;0,23529;0,00000;0,00000;0,00420;0,01681;0,00000;1,73950;0,00000;0,00000;0,14706;3;0,93507;0,87036;0,01235;0,01294;0,05633;0,08787;0,00004;0,00056;-0,04727;-3,34264;-5,77159;-5,12686;0,70168;0,20588;0,13866;0,14706;0,02101;0,00000;0,00000;0,84874;0,04622;0,03361;0,00420;0,00000;0,00420;0,00000;0,00000;0,02941;0,00000;0,00000;0,00000;0,23529;0,00000;0,00000;0,00420;0,01681;0,00000;1,73950;0,00000;0,00000;0,14706;3;0;0;0
PP13;1;N;20121010T094200000;21;2;0;0;17;1;2,98E+16;0;0;0;0;0;0;0;1;0;0;21;2;0;0;17;1;2,98E+16;0;0;0;0;0;0;0;1;0;1;0,93509;0,82818;0,00625;0,00377;0,09920;0,00721;0,00000;0,03643;-0,09723;-13,66252;-15,85772;4,61254;0,01255;0,01674;0,00418;0,00000;0,35146;0,00418;0,04603;0,21757;0,71548;0,00837;0,12134;0,62343;0,00000;0,00000;0,00000;0,68619;0,00000;0,00000;0,00000;0,00000;0,10879;0,08787;0,14644;1,46444;0,00000;0,01674;0,00000;0,00000;0,00000;1;0,93509;0,82818;0,00624;0,00376;0,09920;0,00721;0,00000;0,03643;-0,09723;-13,66251;-15,85772;4,61254;0,01255;0,01674;0,00418;0,00000;0,35146;0,00418;0,04603;0,21757;0,71548;0,00837;0,12134;0,62343;0,00000;0,00000;0,00000;0,68619;0,00000;0,00000;0,00000;0,00000;0,10879;0,08787;0,14644;1,46444;0,00000;0,01674;0,00000;0,00000;0,00000;1;0;0;126645911
PP9;1;N;20121004T142600000;10;10;0;0;0;0;5,31E+14;70;49;21;0;10;0;7;7;2;1;10;10;0;0;0;0;5,31E+14;70;49;21;0;10;0;7;7;2;1;0,93511;0,93548;0,00461;0,00080;0,33002;0,00142;0,00001;0,00913;-0,32540;-21,64741;-0,83873;1,94199;0,00000;0,00000;0,00000;0,00000;0,97500;0,00000;0,00417;0,96667;0,02083;0,00000;0,00000;0,00000;0,00000;0,00000;0,00833;0,02500;0,00000;0,00000;0,00000;0,00000;0,22500;0,03750;0,00000;0,17083;0,00000;0,00000;0,00000;0,00000;0,00000;1;0,93511;0,93548;0,00461;0,00080;0,33002;0,00142;0,00001;0,00913;-0,32540;-21,64741;-0,83873;1,94199;0,00000;0,00000;0,00000;0,00000;0,97500;0,00000;0,00417;0,96667;0,02083;0,00000;0,00000;0,00000;0,00000;0,00000;0,00833;0,02500;0,00000;0,00000;0,00000;0,00000;0,22500;0,03750;0,00000;0,17083;0,00000;0,00000;0,00000;0,00000;0,00000;1;0;0;1059452025
PP20;2;T;20121029T143100000;12;1;0;0;11;0;5,38E+15;62;45;17;0;1;0;13;1;1;0;12;1;0;0;11;0;5,38E+15;62;45;17;0;1;0;13;1;1;2;0,93517;0,92666;0,00596;0,02576;0,00594;0,03032;0,00224;0,00161;-0,02202;-10,44697;-2,63266;-3,47870;0,18750;0,19583;0,14583;0,00000;0,91667;0,00000;0,00000;0,82917;0,00417;0,00417;0,00000;0,00000;0,16667;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,22500;0,02917;0,08750;0,04167;0,00000;0,47500;0,06250;0,00000;0,72500;2;0,93517;0,92666;0,00596;0,02576;0,00594;0,03032;0,00224;0,00161;-0,02202;-10,44697;-2,63266;-3,47870;0,18750;0,19583;0,14583;0,00000;0,91667;0,00000;0,00000;0,82917;0,00417;0,00417;0,00000;0,00000;0,16667;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,22500;0,02917;0,08750;0,04167;0,00000;0,47500;0,06250;0,00000;0,72500;2;0;0;210757361
PP9;1;N;20121004T141500000;33;12;2;0;8;5;2,54E+16;1;0;1;1;0;0;0;4;3;1;33;12;2;0;8;5;2,54E+16;1;0;1;1;0;0;0;4;3;1;0,93524;0,90250;0,01279;0,01407;0,12304;0,00335;0,00007;0,00609;-0,11905;-13,40620;-5,37709;2,07140;0,00833;0,00000;0,03333;0,01250;0,85000;0,01667;0,04583;0,86250;0,05833;0,02500;0,00417;0,02083;0,00000;0,00000;0,00000;0,05833;0,00000;0,00417;0,02083;0,10000;0,54583;0,44583;0,00000;0,39583;0,00417;0,00833;0,00000;0,03333;0,00000;1;0,93524;0,90250;0,01279;0,01407;0,12304;0,00335;0,00007;0,00609;-0,11904;-13,40619;-5,37709;2,07140;0,00833;0,00000;0,03333;0,01250;0,85000;0,01667;0,04583;0,86250;0,05833;0,02500;0,00417;0,02083;0,00000;0,00000;0,00000;0,05833;0,00000;0,00417;0,02083;0,10000;0,54583;0,44583;0,00000;0,39583;0,00417;0,00833;0,00000;0,03333;0,00000;1;0;0;901783242
PP4;2;I;20120925T143400000;29;11;0;1;17;0;1,81E+16;34;28;6;0;0;0;6;8;4;2;29;11;0;1;17;0;1,81E+16;34;28;6;0;0;0;6;8;4;2;0,93526;0,91705;0,03077;0,00939;0,00228;0,02243;0,00001;0,00776;0,01862;-6,21391;-9,32501;-10,66183;0,00000;0,07950;0,05021;0,00000;0,70711;0,00000;0,00000;0,87448;0,10042;0,00000;0,70293;3,74059;0,00000;0,00000;0,00000;0,07531;0,00000;0,00000;0,00000;2,26778;1,85356;0,02092;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,30544;2;0,93526;0,91705;0,03077;0,00939;0,00228;0,02242;0,00001;0,00776;0,01862;-6,21391;-9,32501;-10,66183;0,00000;0,07950;0,05021;0,00000;0,70711;0,00000;0,00000;0,87448;0,10042;0,00000;0,70293;3,74059;0,00000;0,00000;0,00000;0,07531;0,00000;0,00000;0,00000;2,26778;1,85356;0,02092;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,30544;2;0;0;863944368
PP20;1;N;20121029T133500000;10;5;0;0;3;1;6,80E+15;39;15;24;0;5;0;3;3;4;0;10;5;0;0;3;1;6,80E+15;39;15;24;0;5;0;3;3;4;1;0,93528;0,89102;0,01670;0,02886;0,00266;0,03104;0,01315;0,00015;-0,01450;-11,42025;-6,43781;-0,69848;0,06667;0,12917;0,12500;0,01667;0,02083;0,00417;0,00000;0,87917;0,02083;0,00000;0,00000;0,00000;0,01667;0,06250;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00833;0,09167;0,00000;0,12917;0,00000;0,18750;0,00417;0,00000;0,54167;1;0,93528;0,89102;0,01670;0,02886;0,00266;0,03104;0,01315;0,00015;-0,01450;-11,42024;-6,43781;-0,69848;0,06667;0,12917;0,12500;0,01667;0,02083;0,00417;0,00000;0,87917;0,02083;0,00000;0,00000;0,00000;0,01667;0,06250;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00833;0,09167;0,00000;0,12917;0,00000;0,18750;0,00417;0,00000;0,54167;1;0;0;248096174
PP6;3;R;20121001T162200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0,93530;0,85723;0,04374;0,00892;0,02157;0,00527;0,00007;0,00178;0,01804;-12,38878;-11,26840;-7,46960;0,01304;0,01739;0,00000;0,28696;0,17391;0,05652;0,00000;0,48696;0,46957;0,00000;0,00435;0,00000;0,03913;0,05652;0,00870;0,01304;0,00435;0,19130;0,00000;0,10870;0,03913;0,03478;0,04783;0,24783;0,00870;0,01304;0,00000;0,00000;0,00000;3;0,93530;0,85723;0,04374;0,00892;0,02157;0,00527;0,00007;0,00178;0,01804;-12,38877;-11,26840;-7,46960;0,01304;0,01739;0,00000;0,28696;0,17391;0,05652;0,00000;0,48696;0,46957;0,00000;0,00435;0,00000;0,03913;0,05652;0,00870;0,01304;0,00435;0,19130;0,00000;0,10870;0,03913;0,03478;0,04783;0,24783;0,00870;0,01304;0,00000;0,00000;0,00000;3;0;0;127856128
PP8;3;R;20121004T114100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0,93537;0,85239;0,00607;0,07181;0,02001;0,00469;0,00000;0,00232;-0,06621;-1,83945;-3,31072;-3,65242;0,00000;0,00000;0,00000;0,16250;0,00000;0,00000;0,00000;0,98333;0,00000;0,00833;0,00000;1,06667;0,00000;0,00000;0,01667;0,00000;0,02083;0,00000;0,00000;0,00000;0,00000;4,19167;0,00417;0,85000;1,04167;0,00000;0,00000;0,00000;0,00000;3;0,93537;0,85239;0,00607;0,07181;0,02001;0,00469;0,00000;0,00232;-0,06621;-1,83945;-3,31072;-3,65242;0,00000;0,00000;0,00000;0,16250;0,00000;0,00000;0,00000;0,98333;0,00000;0,00833;0,00000;1,06667;0,00000;0,00000;0,01667;0,00000;0,02083;0,00000;0,00000;0,00000;0,00000;4,19167;0,00417;0,85000;1,04167;0,00000;0,00000;0,00000;0,00000;3;0;0;310237244
PP15;3;R;20121015T111900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0,93541;0,85989;0,02145;0,01680;0,00226;0,04064;0,00635;0,01779;-0,01149;-6,28035;-3,23360;-0,55609;0,04148;0,14286;0,13825;0,02765;0,03226;0,00000;0,00461;0,80645;0,04608;0,02304;0,00000;0,00000;0,00000;0,64977;0,00000;0,13825;0,06452;0,00922;0,00000;0,07834;0,00000;0,01843;0,03687;0,17972;0,00000;0,13364;0,06912;0,00000;0,48387;3;0,93541;0,85989;0,02145;0,01680;0,00226;0,04064;0,00635;0,01779;-0,01149;-6,28035;-3,23360;-0,55609;0,04147;0,14286;0,13825;0,02765;0,03226;0,00000;0,00461;0,80645;0,04608;0,02304;0,00000;0,00000;0,00000;0,64977;0,00000;0,13825;0,06452;0,00922;0,00000;0,07834;0,00000;0,01843;0,03687;0,17972;0,00000;0,13364;0,06912;0,00000;0,48387;3;0;0;326693039
